_id,from_id,to_id,properties
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42614,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:316,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7325,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42615,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:316,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7495,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""30"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""11""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42616,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:316,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7271,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""40"", ""indication"": ""Flatulence"", ""drugSequence"": ""12""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42617,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:317,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7561,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""30"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42618,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:317,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7546,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""6""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42619,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:317,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7371,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""8""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42620,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:317,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7230,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""11""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42621,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:317,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7552,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""20"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""15""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42622,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:318,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7546,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""20"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""6""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42623,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:318,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7571,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""15"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""8""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42624,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:318,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7552,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""11""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42625,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:320,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7162,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""2"", ""indication"": ""Unknown"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42626,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:320,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7612,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""0.5"", ""indication"": ""Anxiety"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42627,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:321,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7613,"{""doseUnit"": ""MG"", ""route"": ""Intravenous (not otherwise specified)"", ""doseAmount"": ""240"", ""indication"": ""Malignant melanoma"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42628,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:323,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7495,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Unknown"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42629,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:323,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7626,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Product use in unapproved indication"", ""drugSequence"": ""6""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42630,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:323,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7230,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Product use in unapproved indication"", ""drugSequence"": ""7""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42631,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:324,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7199,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""8"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42632,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:326,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42633,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:326,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7253,"{""doseUnit"": ""MG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""1660"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42634,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:327,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7189,"{""doseUnit"": ""MG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""56"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42635,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:327,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42636,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:328,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7495,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""30"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42637,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:328,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7271,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Unknown"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42638,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:328,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7325,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Unknown"", ""drugSequence"": ""6""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42639,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:328,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7546,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""20"", ""indication"": ""Unknown"", ""drugSequence"": ""9""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42640,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:328,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7552,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""20"", ""indication"": ""Unknown"", ""drugSequence"": ""13""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42641,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:329,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7632,"{""doseUnit"": ""MG"", ""route"": ""Subcutaneous"", ""doseAmount"": ""1"", ""indication"": ""Nausea"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42642,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:331,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7251,"{""doseUnit"": ""MG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""58"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42643,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:331,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7451,"{""doseUnit"": ""MG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""40"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42644,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:332,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7634,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""180"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42645,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:332,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7635,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""180"", ""indication"": ""HER2 positive breast cancer"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42646,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:332,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7636,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""180"", ""indication"": ""HER2 positive breast cancer"", ""drugSequence"": ""11""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42647,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:333,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7254,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""5"", ""indication"": ""Short-bowel syndrome"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42648,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:334,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7361,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""11"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42649,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:335,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7271,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Unknown"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42650,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:335,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7645,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Unknown"", ""drugSequence"": ""11""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42651,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:336,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7414,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""80"", ""indication"": ""Dyslipidaemia"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42652,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:337,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""doseUnit"": ""G"", ""route"": ""Oral"", ""doseAmount"": ""3.75"", ""indication"": ""Unknown"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42653,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:338,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7206,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""50"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42654,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:338,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7253,"{""doseUnit"": ""MG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""1600"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42655,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:338,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7190,"{""doseUnit"": ""MG"", ""route"": ""Subcutaneous"", ""doseAmount"": ""2.1"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42656,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:339,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7286,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42657,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:339,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7561,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""30"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""6""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42658,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:339,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7546,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Unknown"", ""drugSequence"": ""10""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42659,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:339,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7230,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""12""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42660,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:339,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7645,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Gastrooesophageal reflux disease"", ""drugSequence"": ""13""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42661,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:341,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7253,"{""doseUnit"": ""MG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""1600"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42662,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:341,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7451,"{""doseUnit"": ""MG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""20"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42663,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:341,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7188,"{""doseUnit"": ""MG"", ""route"": ""Subcutaneous"", ""doseAmount"": ""2.1"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42664,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:342,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7361,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""11"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42665,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:344,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7394,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""17"", ""indication"": ""Hallucination"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42666,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:346,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7662,"{""doseUnit"": ""MG/KG"", ""route"": ""Intravenous (not otherwise specified)"", ""doseAmount"": ""1"", ""indication"": ""Malignant melanoma"", ""drugSequence"": ""1""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42667,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:348,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7502,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Unknown"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42668,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:349,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""doseUnit"": ""MG"", ""route"": ""Intravenous (not otherwise specified)"", ""doseAmount"": ""20"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42669,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:349,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7402,"{""doseUnit"": ""MG/M**2"", ""route"": ""Intravenous (not otherwise specified)"", ""doseAmount"": ""90"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42670,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:350,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7681,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""14"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42671,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:351,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7682,"{""doseUnit"": ""MG/M**2"", ""route"": ""Intravenous drip"", ""doseAmount"": ""75"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42672,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:351,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42673,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:352,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7191,"{""doseUnit"": ""G"", ""route"": ""Oral"", ""doseAmount"": ""3.5"", ""indication"": ""Unknown"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42674,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:353,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7683,"{""doseUnit"": ""MG/KG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""16"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42675,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:353,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""doseUnit"": ""MG"", ""route"": ""Intravenous drip"", ""doseAmount"": ""20"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42676,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:354,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7520,"{""doseUnit"": ""MG/M**2"", ""route"": ""Intravenous (not otherwise specified)"", ""doseAmount"": ""75"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42677,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:355,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7361,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""11"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42678,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:357,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7361,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""11"", ""indication"": ""Rheumatoid arthritis"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42679,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:359,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7520,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""145"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42680,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:360,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7687,"{""doseUnit"": ""MG"", ""route"": ""Unknown"", ""doseAmount"": ""20"", ""indication"": ""Pituitary tumour benign"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42681,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:361,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7163,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""20"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42682,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:361,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7251,"{""doseUnit"": ""MG/M**2"", ""route"": ""Intravenous drip"", ""doseAmount"": ""20"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""3""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42683,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:361,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7190,"{""doseUnit"": ""MG/M**2"", ""route"": ""Intravenous drip"", ""doseAmount"": ""1.3"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""4""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42684,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:363,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7218,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""25"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42685,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:366,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7178,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""75"", ""indication"": ""Fibromyalgia"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42686,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:367,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7338,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42687,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:368,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7338,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""10"", ""indication"": ""Unknown"", ""drugSequence"": ""2""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42688,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:369,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7254,"{""doseUnit"": ""ML"", ""route"": ""Subcutaneous"", ""doseAmount"": ""0.214"", ""indication"": ""Unknown"", ""drugSequence"": ""9""}"
5:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:42689,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:370,4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:7177,"{""doseUnit"": ""MG"", ""route"": ""Oral"", ""doseAmount"": ""40"", ""indication"": ""Plasma cell myeloma"", ""drugSequence"": ""2""}"
