_id,properties
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4853,"{""closeness"": 0.7941176470588235, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.32615364224183074, ""description"": ""Cataract"", ""betweenness"": 0.0, ""eigenvector"": 0.0012436788822622357}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4854,"{""closeness"": 0.7291666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.36176141025448394, ""description"": ""Cardiac failure"", ""betweenness"": 0.0, ""eigenvector"": 0.0013680464066490776}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4855,"{""closeness"": 0.9285714285714286, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 1.0741809966318618, ""description"": ""Accidental exposure to product"", ""betweenness"": 0.0, ""eigenvector"": 0.002984824223678026}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4856,"{""closeness"": 0.6976744186046512, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.3078375471437038, ""description"": ""Ageusia"", ""betweenness"": 0.0, ""eigenvector"": 0.0010571275956819724}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4857,"{""closeness"": 0.75, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.25659033846326706, ""description"": ""Product physical issue"", ""betweenness"": 0.0, ""eigenvector"": 0.0007462087847148667}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4858,"{""closeness"": 0.6842105263157895, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.20743403157824192, ""description"": ""Anosmia"", ""betweenness"": 0.0, ""eigenvector"": 0.00043528997374776146}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4859,"{""closeness"": 0.7777777777777778, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.3986446749667649, ""description"": ""Dysphagia"", ""betweenness"": 0.0, ""eigenvector"": 0.002176435315163552}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4860,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15491831931089745, ""description"": ""Lumbar spinal stenosis"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4861,"{""closeness"": 0.7819548872180451, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.8824372685908417, ""description"": ""Muscle spasms"", ""betweenness"": 0.0, ""eigenvector"": 0.004663785802900394}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4862,"{""closeness"": 0.8, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2640617379000221, ""description"": ""Blood cholesterol increased"", ""betweenness"": 0.0, ""eigenvector"": 0.0009327600712951304}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4863,"{""closeness"": 0.8214285714285714, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2894669166603625, ""description"": ""Body height decreased"", ""betweenness"": 0.0, ""eigenvector"": 0.0011193113578753936}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4864,"{""closeness"": 0.7, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.1850156536007566, ""description"": ""Ejection fraction decreased"", ""betweenness"": 0.0, ""eigenvector"": 0.0002487386871674981}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4865,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.1812060219456226, ""description"": ""Escherichia sepsis"", ""betweenness"": 0.0, ""eigenvector"": 0.00018655492497407695}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4866,"{""closeness"": 0.782608695652174, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.29093967316655495, ""description"": ""Myelodysplastic syndrome"", ""betweenness"": 0.0, ""eigenvector"": 0.0008083925469082881}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4867,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15766129012161087, ""description"": ""Myocardial ischaemia"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4868,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15232502367424247, ""description"": ""Systemic infection"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4869,"{""closeness"": 0.7727272727272727, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.24393449455507002, ""description"": ""Hyperkalaemia"", ""betweenness"": 0.0, ""eigenvector"": 0.0007462087847148667}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4870,"{""closeness"": 0.8461538461538461, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.4443302160945723, ""description"": ""Emotional distress"", ""betweenness"": 0.0, ""eigenvector"": 0.0022386190773569722}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4871,"{""closeness"": 0.92, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.37096000226726666, ""description"": ""Impaired quality of life"", ""betweenness"": 0.0, ""eigenvector"": 0.0013058626444556567}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4872,"{""closeness"": 0.9285714285714286, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.41663583312703395, ""description"": ""Psychological trauma"", ""betweenness"": 0.0, ""eigenvector"": 0.00149241393103592}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4873,"{""closeness"": 0.8421052631578947, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.22696400256677096, ""description"": ""Bacterial test positive"", ""betweenness"": 0.0, ""eigenvector"": 0.0008083925469082881}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4874,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.17917415919822838, ""description"": ""Bedridden"", ""betweenness"": 0.0, ""eigenvector"": 0.0003109224493609193}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4875,"{""closeness"": 0.7, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2495081375703835, ""description"": ""Blood urine present"", ""betweenness"": 0.0, ""eigenvector"": 0.0007462087847148667}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4876,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15317514534883722, ""description"": ""CD4 lymphocytes decreased"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4877,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.19828551937417838, ""description"": ""Contraindicated product administered"", ""betweenness"": 0.0, ""eigenvector"": 0.0002487386871674981}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4878,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.1611431796269248, ""description"": ""Facial pain"", ""betweenness"": 0.0, ""eigenvector"": 0.00018655492497407695}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4879,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.1744985701455852, ""description"": ""Gingival pain"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4880,"{""closeness"": 0.6842105263157895, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.19458290099882192, ""description"": ""Haematocrit decreased"", ""betweenness"": 0.0, ""eigenvector"": 0.00043528997374776146}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4881,"{""closeness"": 0.6818181818181818, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.25454120157292703, ""description"": ""Hypokinesia"", ""betweenness"": 0.0, ""eigenvector"": 0.0004974737359411825}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4882,"{""closeness"": 0.7241379310344828, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2635765956683385, ""description"": ""Joint injury"", ""betweenness"": 0.0, ""eigenvector"": 0.0008083925469082881}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4883,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.16117142964761774, ""description"": ""Lymphopenia"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4884,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15317514534883722, ""description"": ""Mean cell haemoglobin concentration decreased"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4885,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15638288344407533, ""description"": ""Mean cell haemoglobin decreased"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4886,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15638288344407533, ""description"": ""Mean cell volume decreased"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4887,"{""closeness"": 0.7906976744186046, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.3849192104281044, ""description"": ""Multiple sclerosis"", ""betweenness"": 0.0, ""eigenvector"": 0.001554597693229341}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4888,"{""closeness"": 0.8, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.1786247986283483, ""description"": ""Nitrite urine present"", ""betweenness"": 0.0, ""eigenvector"": 0.00037310621155434024}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4889,"{""closeness"": 0.8421052631578947, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.23211868880871944, ""description"": ""Protein urine present"", ""betweenness"": 0.0, ""eigenvector"": 0.0008083925469082881}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4890,"{""closeness"": 0.7, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.16918195013601825, ""description"": ""Red blood cells urine positive"", ""betweenness"": 0.0, ""eigenvector"": 0.0002487386871674981}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4891,"{""closeness"": 0.6923076923076923, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.1683896659800558, ""description"": ""Red cell distribution width increased"", ""betweenness"": 0.0, ""eigenvector"": 0.0003109224493609193}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4892,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.17523645901985643, ""description"": ""Sensory loss"", ""betweenness"": 0.0, ""eigenvector"": 0.0002487386871674981}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4893,"{""closeness"": 0.7272727272727273, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.19026437033422414, ""description"": ""Toothache"", ""betweenness"": 0.0, ""eigenvector"": 0.0003109224493609193}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4894,"{""closeness"": 0.6842105263157895, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.17812794905057097, ""description"": ""Trigeminal neuralgia"", ""betweenness"": 0.0, ""eigenvector"": 0.00043528997374776146}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4895,"{""closeness"": 0.8571428571428571, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.21136947369058404, ""description"": ""Urine abnormality"", ""betweenness"": 0.0, ""eigenvector"": 0.0006218412603280244}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4896,"{""closeness"": 0.8181818181818182, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.1923725085134504, ""description"": ""Urine leukocyte esterase positive"", ""betweenness"": 0.0, ""eigenvector"": 0.00043528997374776146}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4897,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.16229737801383307, ""description"": ""Walking disability"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4898,"{""closeness"": 0.75, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.16999432824927013, ""description"": ""White blood cells urine positive"", ""betweenness"": 0.0, ""eigenvector"": 0.0002487386871674981}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4899,"{""closeness"": 0.7894736842105263, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.25017342745353605, ""description"": ""Gastroenteritis viral"", ""betweenness"": 0.0, ""eigenvector"": 0.000684025022521446}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4900,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.16252508368058577, ""description"": ""Post procedural discharge"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4901,"{""closeness"": 0.7058823529411765, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.23142071952050344, ""description"": ""Rhinovirus infection"", ""betweenness"": 0.0, ""eigenvector"": 0.00043528997374776146}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4902,"{""closeness"": 0.8, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.27367712759632484, ""description"": ""Movement disorder"", ""betweenness"": 0.0, ""eigenvector"": 0.0009327600712951304}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4903,"{""closeness"": 0.7948717948717948, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.4632152401029097, ""description"": ""Neoplasm malignant"", ""betweenness"": 0.0, ""eigenvector"": 0.0014302301688424988}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4904,"{""closeness"": 0.868421052631579, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.40633886835488114, ""description"": ""Respiratory tract infection"", ""betweenness"": 0.0, ""eigenvector"": 0.0017411489798096044}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4905,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2238589268428622, ""description"": ""Appendicitis"", ""betweenness"": 0.0, ""eigenvector"": 0.0002487386871674981}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4906,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15982394286999552, ""description"": ""Human epidermal growth factor receptor decreased"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4907,"{""closeness"": 0.875, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.21076870867556272, ""description"": ""Insulin-like growth factor increased"", ""betweenness"": 0.0, ""eigenvector"": 0.00037310621155434024}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4908,"{""closeness"": 0.6923076923076923, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2079588069779184, ""description"": ""Sedation"", ""betweenness"": 0.0, ""eigenvector"": 0.0003109224493609193}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4909,"{""closeness"": 0.7575757575757576, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.3655655615833536, ""description"": ""Upper limb fracture"", ""betweenness"": 0.0, ""eigenvector"": 0.0010571275956819724}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4910,"{""closeness"": 0.75, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.17736202859640363, ""description"": ""Viral upper respiratory tract infection"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4911,"{""closeness"": 0.72, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.254763864672508, ""description"": ""Small intestinal obstruction"", ""betweenness"": 0.0, ""eigenvector"": 0.000684025022521446}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4912,"{""closeness"": 0.7962962962962963, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.4045753894520268, ""description"": ""Abdominal distension"", ""betweenness"": 0.0, ""eigenvector"": 0.001989884028583289}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4913,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.1627711257309942, ""description"": ""Carbohydrate antigen 15-3 increased"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4914,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.24308450774210905, ""description"": ""Hepatic cirrhosis"", ""betweenness"": 0.0, ""eigenvector"": 0.00037310621155434024}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4915,"{""closeness"": 0.7966101694915254, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.49592951858986956, ""description"": ""Colitis"", ""betweenness"": 0.0, ""eigenvector"": 0.002176435315163552}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4916,"{""closeness"": 0.7192982456140351, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.3213843280638752, ""description"": ""Hypokalaemia"", ""betweenness"": 0.0, ""eigenvector"": 0.001554597693229341}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4917,"{""closeness"": 0.7647058823529411, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.4073615432027174, ""description"": ""Diverticulitis"", ""betweenness"": 0.0, ""eigenvector"": 0.0016789652176161837}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4918,"{""closeness"": 0.75, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2763126789346546, ""description"": ""Gastric disorder"", ""betweenness"": 0.0, ""eigenvector"": 0.0011193113578753936}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4919,"{""closeness"": 0.6842105263157895, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.20279527517322307, ""description"": ""Gastric haemorrhage"", ""betweenness"": 0.0, ""eigenvector"": 0.00043528997374776146}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4920,"{""closeness"": 0.7419354838709677, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.28824126033013797, ""description"": ""Inflammation"", ""betweenness"": 0.0, ""eigenvector"": 0.0009327600712951304}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4921,"{""closeness"": 0.7142857142857143, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.24139896898745047, ""description"": ""Oesophagitis"", ""betweenness"": 0.0, ""eigenvector"": 0.0005596574981346033}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4922,"{""closeness"": 0.7333333333333333, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2236262022119535, ""description"": ""Pharyngitis"", ""betweenness"": 0.0, ""eigenvector"": 0.00043528997374776146}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4923,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.16065635850694446, ""description"": ""Colonic abscess"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4924,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.17488541722887885, ""description"": ""Feeling drunk"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4925,"{""closeness"": 0.8, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2541474723083823, ""description"": ""Acute myeloid leukaemia"", ""betweenness"": 0.0, ""eigenvector"": 0.0005596574981346033}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4926,"{""closeness"": 0.7647058823529411, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.36533918215128847, ""description"": ""Vertigo"", ""betweenness"": 0.0, ""eigenvector"": 0.0016789652176161837}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4927,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.16091894139986687, ""description"": ""Apnoea"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4928,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.16635432692307695, ""description"": ""Developmental delay"", ""betweenness"": 0.0, ""eigenvector"": 0.00012437116278065597}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4929,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15679182692307694, ""description"": ""Drug withdrawal syndrome neonatal"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4930,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15679182692307694, ""description"": ""Foetal biophysical profile score abnormal"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4931,"{""closeness"": 0.7272727272727273, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.21009068176245432, ""description"": ""Foetal exposure during pregnancy"", ""betweenness"": 0.0, ""eigenvector"": 0.0003109224493609193}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4932,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15679182692307694, ""description"": ""Foetal hypokinesia"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4933,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.15679182692307694, ""description"": ""Poor feeding infant"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4934,"{""closeness"": 0.75, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.19056559649462412, ""description"": ""Muscle rupture"", ""betweenness"": 0.0, ""eigenvector"": 0.0002487386871674981}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4935,"{""closeness"": 0.7, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.19010114226120087, ""description"": ""Spinal disorder"", ""betweenness"": 0.0, ""eigenvector"": 0.0002487386871674981}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4936,"{""closeness"": 0.8333333333333334, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.5650762499930354, ""description"": ""Chronic kidney disease"", ""betweenness"": 0.0, ""eigenvector"": 0.002984824223678026}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4937,"{""closeness"": 0.7142857142857143, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.2007649754819337, ""description"": ""Nephropathy"", ""betweenness"": 0.0, ""eigenvector"": 0.0005596574981346033}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4938,"{""closeness"": 0.7272727272727273, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.17453903630438605, ""description"": ""Polyuria"", ""betweenness"": 0.0, ""eigenvector"": 0.0003109224493609193}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4939,"{""closeness"": 0.7441860465116279, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.3466104858036265, ""description"": ""Renal impairment"", ""betweenness"": 0.0, ""eigenvector"": 0.0013058626444556567}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4940,"{""closeness"": 0.7142857142857143, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.16085008963380676, ""description"": ""Barrett's oesophagus"", ""betweenness"": 0.0, ""eigenvector"": 0.00018655492497407695}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4941,"{""closeness"": 0.6666666666666666, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.1542570419103314, ""description"": ""Hypoparathyroidism secondary"", ""betweenness"": 0.0, ""eigenvector"": 6.218740058723483e-05}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4942,"{""closeness"": 0.7692307692307693, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.19726897774017613, ""description"": ""Nephrogenic anaemia"", ""betweenness"": 0.0, ""eigenvector"": 0.00043528997374776146}"
4:a4ea6acb-b5fc-4a33-a21a-e4f10b877c39:4943,"{""closeness"": 0.7, ""class_id"": 2, ""degree"": 0.0, ""classe"": 2, ""pagerank"": 0.18432484914178224, ""description"": ""Renal pain"", ""betweenness"": 0.0, ""eigenvector"": 0.0002487386871674981}"
